Date,Open,High,Low,Close,Adj Close,Volume
2020-04-21,6.890000,6.890000,6.890000,6.890000,4.084171,0
2020-04-22,6.890000,6.890000,6.890000,6.890000,4.084171,0
2020-04-23,6.890000,6.890000,6.890000,6.890000,4.084171,0
2020-04-24,6.890000,6.890000,6.890000,6.890000,4.084171,0
2020-04-27,6.890000,6.890000,6.890000,6.890000,4.084171,0
2020-04-28,6.890000,6.890000,6.890000,6.890000,4.084171,0
2020-04-29,6.890000,6.890000,6.890000,6.890000,4.084171,0
2020-04-30,6.890000,6.890000,6.890000,6.890000,4.084171,0
2020-05-04,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-05,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-06,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-07,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-08,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-11,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-12,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-13,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-14,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-15,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-18,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-19,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-20,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-21,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-22,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-25,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-26,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-27,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-28,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-05-29,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-01,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-02,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-03,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-04,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-05,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-08,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-09,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-10,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-11,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-12,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-15,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-16,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-17,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-18,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-19,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-22,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-23,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-24,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-25,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-26,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-29,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-06-30,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-01,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-02,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-03,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-06,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-07,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-08,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-09,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-10,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-13,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-14,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-15,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-16,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-17,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-20,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-21,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-22,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-23,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-24,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-27,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-28,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-29,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-30,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-07-31,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-03,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-04,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-05,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-06,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-07,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-10,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-11,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-12,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-13,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-14,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-17,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-18,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-19,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-20,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-21,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-24,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-25,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-26,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-27,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-28,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-08-31,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-01,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-02,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-03,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-04,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-07,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-08,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-09,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-10,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-11,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-14,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-15,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-16,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-17,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-18,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-21,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-22,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-23,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-24,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-25,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-28,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-29,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-09-30,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-01,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-02,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-05,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-06,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-07,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-08,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-09,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-12,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-13,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-14,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-15,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-16,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-19,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-20,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-21,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-22,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-23,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-26,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-27,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-28,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-29,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-10-30,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-02,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-03,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-04,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-05,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-06,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-09,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-10,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-11,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-12,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-13,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-16,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-17,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-18,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-19,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-20,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-23,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-24,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-25,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-26,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-27,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-11-30,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-01,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-02,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-03,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-04,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-07,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-08,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-09,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-10,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-11,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-14,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-15,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-16,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-17,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-18,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-21,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-22,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-23,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-24,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-28,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-29,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-30,6.536245,6.536245,6.536245,6.536245,3.874477,0
2020-12-31,6.536245,6.536245,6.536245,6.536245,3.874477,0
2021-01-04,6.536245,6.536245,6.536245,6.536245,3.874477,0
2021-01-05,6.536245,6.536245,6.536245,6.536245,3.874477,0
2021-01-06,6.536245,6.536245,6.536245,6.536245,3.874477,0
2021-01-07,6.536245,6.536245,6.536245,6.536245,3.874477,0
2021-01-08,6.536245,6.536245,6.536245,6.536245,3.874477,0
2021-01-11,6.536245,6.536245,6.536245,6.536245,3.874477,0
2021-01-12,6.536245,6.536245,6.536245,6.536245,3.874477,0
2021-01-13,6.536245,6.536245,6.536245,6.536245,3.874477,0
2021-01-14,6.536245,6.536245,6.536245,6.536245,5.392506,0
2021-01-15,6.536245,6.536245,6.536245,6.536245,5.392506,0
2021-01-18,12.209212,12.935884,12.152293,12.751844,10.520474,8116612
2021-01-19,13.167356,13.518359,13.044030,13.148383,10.847625,15509722
2021-01-20,13.442466,13.457645,13.161664,13.190124,10.882061,8337097
2021-01-21,13.281195,13.395033,12.933986,12.933986,10.670743,12044383
2021-01-22,12.806866,12.871375,12.434993,12.522269,10.331071,12064903
2021-01-25,12.622827,12.757536,11.877183,11.958767,9.866173,11305713
2021-01-26,11.896156,12.287002,11.877183,12.178855,10.047749,8066455
2021-01-27,12.307873,12.332538,11.668478,11.761446,9.703381,12119618
2021-01-28,11.649505,12.065017,11.344037,12.038454,9.931916,7786167
2021-01-29,11.873388,12.099168,11.670375,11.871491,9.794168,7423603
2021-02-01,12.066914,12.095374,11.803187,11.951178,9.859911,4416840
2021-02-02,12.085887,12.395149,12.051735,12.300284,10.147931,5271528
2021-02-03,12.632313,12.712001,12.266132,12.332538,10.174539,5593384
2021-02-04,12.427404,12.501399,12.262337,12.410328,10.238717,7346556
2021-02-05,12.453966,12.768920,12.342024,12.670260,10.453166,7248850
2021-02-08,12.806866,12.990906,12.729076,12.897937,10.641003,3527241
2021-02-09,12.930192,12.930192,12.715795,12.780304,10.543954,4763287
2021-02-10,12.856196,12.935884,12.461555,12.539345,10.345159,5396180
2021-02-11,12.708206,12.806866,12.472939,12.486220,10.301331,5063921
2021-02-12,12.450171,12.620930,12.357203,12.577291,10.376464,4165660
2021-02-15,12.641800,12.770817,12.624724,12.689233,10.468819,3506307
2021-02-16,12.753741,12.835326,12.626621,12.808764,10.567434,3297354
2021-02-17,12.721487,12.806866,12.450171,12.495707,10.309156,4987883
2021-02-18,12.503296,12.744255,12.472939,12.590573,10.387423,6680156
2021-02-19,12.543140,12.723384,12.397047,12.693027,10.471949,6207003
2021-02-22,12.556421,12.573497,12.368587,12.522269,10.331071,4915899
2021-02-23,12.531756,12.757536,12.408430,12.560215,10.362376,5502482
2021-02-24,12.636108,12.913116,12.560215,12.888451,10.633176,5193388
2021-02-25,12.901732,13.085771,12.844813,12.844813,10.597175,5369135
2021-02-26,12.712001,12.882759,12.569702,12.734768,10.506385,6549771
2021-03-01,12.958651,13.279297,12.911219,13.182534,10.875800,4476282
2021-03-02,13.165459,13.338114,13.095258,13.174945,10.869538,3960350
2021-03-03,13.423493,13.601841,13.002290,13.146485,10.846059,7779986
2021-03-04,13.239454,13.266016,12.820147,13.114231,10.819449,6701655
2021-03-05,12.996598,13.334319,12.970035,12.977624,10.706747,6517476
2021-03-08,13.241351,13.751728,13.074387,13.730858,11.328176,5597879
2021-03-09,13.806751,13.998379,13.656863,13.979406,11.533232,5276591
2021-03-10,13.964228,14.267798,13.945254,14.267798,11.771160,4781079
2021-03-11,14.349382,14.664336,14.337998,14.436659,11.910473,7370598
2021-03-12,14.364561,14.635877,14.347485,14.633979,12.073264,5607455
2021-03-15,14.940000,15.150000,14.808000,14.840000,12.324656,5929244
2021-03-16,14.970000,15.054000,14.680000,14.732000,12.234963,4308378
2021-03-17,14.700000,14.962000,14.650000,14.940000,12.407706,6112930
2021-03-18,15.134000,15.400000,15.026000,15.400000,12.789738,6446643
2021-03-19,15.160000,15.230000,14.748000,14.850000,12.332962,20355248
2021-03-22,14.714000,14.888000,14.570000,14.682000,12.193437,5290848
2021-03-23,14.640000,14.674000,14.114000,14.200000,11.793135,5609198
2021-03-24,14.116000,14.412000,13.990000,14.186000,11.781507,4644497
2021-03-25,14.100000,14.414000,14.068000,14.408000,11.965879,3626972
2021-03-26,14.628000,14.634000,14.424000,14.612000,12.135303,3347923
2021-03-29,14.700000,14.784000,14.526000,14.640000,12.158556,2626048
2021-03-30,14.750000,15.124000,14.696000,15.102000,12.542249,3343466
2021-03-31,15.150000,15.274000,15.008000,15.080000,12.523977,4759269
2021-04-01,15.176000,15.192000,15.006000,15.120000,12.557197,3618268
2021-04-06,15.328000,15.430000,15.236000,15.306000,12.711671,4081912
2021-04-07,15.310000,15.446000,15.130000,15.246000,12.661841,2946918
2021-04-08,15.368000,15.418000,14.816000,14.926000,12.396079,3337244
2021-04-09,14.990000,15.064000,14.778000,14.778000,12.273165,4367897
2021-04-12,14.750000,15.088000,14.710000,14.912000,12.384453,3188622
2021-04-13,14.900000,15.224000,14.890000,15.152000,12.583773,3971255
2021-04-14,15.210000,15.250000,14.976000,15.054000,12.502384,2850179
2021-04-15,15.050000,15.140000,14.964000,15.026000,12.479130,3445387
2021-04-16,15.120000,15.280000,15.096000,15.244000,12.660180,5353893
2021-04-19,15.018000,15.178000,14.762000,14.804000,12.558382,4611204
2021-04-20,14.800000,14.918000,14.146000,14.214000,12.057878,5435186
2021-04-21,14.254000,14.514000,13.980000,14.348000,12.171553,4642228
2021-04-22,14.462000,14.462000,14.164000,14.388000,12.205485,3707489
2021-04-23,14.312000,14.474000,14.248000,14.394000,12.210575,3623502
2021-04-26,14.390000,14.420000,14.156000,14.344000,12.168159,2731990
2021-04-27,14.326000,14.382000,14.212000,14.308000,12.137620,3309187
2021-04-28,14.258000,14.436000,14.250000,14.410000,12.224148,2769039
2021-04-29,14.446000,14.454000,13.732000,13.838000,11.738914,5874362
2021-04-30,13.920000,14.044000,13.766000,13.808000,11.713465,4768487
2021-05-03,13.820000,14.046000,13.784000,14.028000,11.900094,2423147
2021-05-04,14.010000,14.180000,13.758000,13.910000,11.799994,5004871
2021-05-05,14.094000,14.888000,13.960000,14.888000,12.629640,7437575
2021-05-06,14.900000,15.008000,14.694000,14.918000,12.655089,3693161
2021-05-07,15.000000,15.052000,14.818000,14.944000,12.677146,4327314
2021-05-10,15.000000,15.140000,14.980000,15.100000,12.809482,2422958
2021-05-11,14.878000,15.028000,14.538000,14.646000,12.424350,4861339
2021-05-12,14.642000,14.794000,14.496000,14.724000,12.490517,2559580
2021-05-13,14.460000,14.718000,14.168000,14.634000,12.414169,2616241
2021-05-14,14.804000,14.858000,14.498000,14.858000,12.604191,3058554
2021-05-17,14.970000,15.116000,14.860000,15.096000,12.806088,3765451
2021-05-18,15.180000,15.370000,14.970000,15.064000,12.778943,3313785
2021-05-19,14.952000,15.060000,14.548000,14.710000,12.478642,3416564
2021-05-20,14.876000,15.012000,14.728000,15.012000,12.734830,2591370
2021-05-21,15.068000,15.394000,15.034000,15.278000,12.960482,4659128
2021-05-24,15.326000,15.460000,15.256000,15.386000,13.052098,1257361
2021-05-25,15.402000,15.600000,15.386000,15.446000,13.102998,2894268
2021-05-26,15.492000,15.540000,15.318000,15.430000,13.089424,1952663
2021-05-27,15.394000,16.020000,15.346000,16.020000,13.589928,5548566
2021-05-28,16.000000,16.191999,15.866000,16.077999,13.639129,3875285
2021-05-31,16.035999,16.364000,16.024000,16.254000,13.788431,1439659
2021-06-01,16.344000,16.587999,16.298000,16.298000,13.825758,3432095
2021-06-02,16.344000,16.535999,16.270000,16.490000,13.988632,2503853
2021-06-03,16.490000,16.726000,16.330000,16.667999,14.139632,3168690
2021-06-04,16.750000,17.202000,16.681999,17.153999,14.551910,3355547
2021-06-07,17.180000,17.500000,17.120001,17.441999,14.796224,4089687
2021-06-08,17.438000,17.554001,17.224001,17.420000,14.777561,4279657
2021-06-09,17.459999,17.548000,17.118000,17.226000,14.612988,3792598
2021-06-10,17.100000,17.214001,16.658001,17.000000,14.421270,4177236
2021-06-11,16.898001,17.184000,16.888000,17.166000,14.562091,3698817
2021-06-14,17.240000,17.298000,16.888000,16.941999,14.372068,3524590
2021-06-15,16.940001,17.052000,16.872000,16.878000,14.317778,1996503
2021-06-16,16.982000,17.076000,16.695999,16.902000,14.338138,3080269
2021-06-17,16.952000,17.148001,16.884001,16.955999,14.383945,2554734
2021-06-18,16.900000,17.096001,16.452000,16.472000,13.973364,4552711
2021-06-21,16.284000,17.038000,16.106001,17.007999,14.428058,3054151
2021-06-22,17.076000,17.148001,16.906000,16.980000,14.404305,1723114
2021-06-23,17.136000,17.284000,16.958000,16.958000,14.385642,2494678
2021-06-24,17.049999,17.152000,16.931999,17.002001,14.422968,2307034
2021-06-25,17.100000,17.148001,16.920000,17.030001,14.446721,1789261
2021-06-28,17.040001,17.142000,16.836000,16.836000,14.282148,2372690
2021-06-29,16.893999,17.040001,16.785999,16.785999,14.239733,3249138
2021-06-30,16.798000,16.902000,16.360001,16.540001,14.031049,3906559
2021-07-01,16.676001,16.736000,16.518000,16.680000,14.149812,2589918
2021-07-02,16.768000,16.836000,16.624001,16.681999,14.151507,2003339
2021-07-05,16.600000,16.968000,16.500000,16.941999,14.372068,2818806
2021-07-06,16.976000,17.129999,16.656000,16.709999,14.175261,3349864
2021-07-07,16.799999,16.990000,16.441999,16.582001,14.066678,3385289
2021-07-08,16.480000,16.506001,15.876000,16.049999,13.615376,4901497
2021-07-09,16.176001,16.506001,16.146000,16.478001,13.978454,3628468
2021-07-12,16.510000,16.570000,16.280001,16.469999,13.971666,2574174
2021-07-13,16.478001,16.518000,16.188000,16.242001,13.778253,2202712
2021-07-14,16.150000,16.441999,16.115999,16.250000,13.785039,1992150
2021-07-15,16.138000,16.230000,15.898000,16.014000,13.584838,2668692
2021-07-16,15.948000,16.040001,15.638000,15.698000,13.316772,2906114
2021-07-19,15.500000,15.602000,14.868000,15.116000,12.823055,4455315
2021-07-20,15.124000,15.346000,14.936000,15.180000,12.877347,3782975
2021-07-21,15.278000,15.780000,15.212000,15.680000,13.301502,2979829
2021-07-22,15.850000,15.912000,15.546000,15.570000,13.208187,1812265
2021-07-23,15.744000,15.926000,15.658000,15.724000,13.338827,1574938
2021-07-26,15.644000,15.962000,15.180000,15.900000,13.488130,1292545
2021-07-27,15.834000,15.834000,15.650000,15.684000,13.304895,1047104
2021-07-28,15.690000,15.878000,15.630000,15.824000,13.423658,1201086
2021-07-29,15.896000,16.402000,15.874000,16.336000,13.857994,2979200
2021-07-30,16.188000,16.299999,15.900000,16.190001,13.734140,2037054
2021-08-02,16.350000,16.554001,16.261999,16.374001,13.890229,2022745
2021-08-03,17.000000,17.222000,16.826000,17.046000,14.460293,4756049
2021-08-04,17.110001,17.506001,17.108000,17.422001,14.779259,3897277
2021-08-05,17.400000,17.610001,17.282000,17.426001,14.782652,2440308
2021-08-06,17.441999,17.986000,17.441999,17.832001,15.127066,3232755
2021-08-09,17.900000,18.143999,17.854000,17.952000,15.228862,2948355
2021-08-10,17.959999,18.030001,17.893999,17.950001,15.227166,2200582
2021-08-11,17.980000,18.070000,17.882000,18.018000,15.284850,2195289
2021-08-12,18.080000,18.497999,18.044001,18.464001,15.663198,2930017
2021-08-13,18.469999,18.730000,18.469999,18.584000,15.764995,2260163
2021-08-16,18.323999,18.596001,18.120001,18.330000,15.549524,2111404
2021-08-17,18.209999,18.240000,17.830000,17.830000,15.125368,2772495
2021-08-18,17.892000,18.014000,17.694000,17.962000,15.237346,2362899
2021-08-19,17.600000,17.694000,17.209999,17.351999,14.719876,4014138
2021-08-20,17.299999,17.393999,17.021999,17.148001,14.546822,2779074
2021-08-23,17.458000,17.600000,17.100000,17.198000,14.589236,2080038
2021-08-24,17.370001,17.389999,17.086000,17.252001,14.635046,1597428
2021-08-25,17.322001,17.364000,17.160000,17.280001,14.658798,1781353
2021-08-26,17.156000,17.320000,17.056000,17.056000,14.468776,4516543
2021-08-27,17.056000,17.209999,17.032000,17.153999,14.551910,2101398
2021-08-30,17.228001,17.280001,17.014000,17.014000,14.433147,2330394
2021-08-31,17.024000,17.101999,16.770000,16.938000,14.368675,3771020
2021-09-01,17.100000,17.118000,16.784000,16.834000,14.280451,2204675
2021-09-02,16.924000,17.132000,16.882000,17.132000,14.533248,1903213
2021-09-03,17.180000,17.332001,17.062000,17.139999,14.540033,2160405
2021-09-06,17.194000,17.302000,17.136000,17.236000,14.621472,1112574
2021-09-07,17.200001,17.280001,16.969999,17.100000,14.506103,1497803
2021-09-08,16.850000,16.850000,16.576000,16.622000,14.100610,3252154
